URL	DESCRIPTION	AVG_PRICE	MAX_PRICE	MIN_PRICE	ALL_PRICES
http://www.sistic.com.sg/events/sifa2015q	Synopsis BY: DRAMA BOXs KOK HENG LEUN THE OBSERVATORY In a country as small as Singapore, space - both physically and psychologically - comes at a premium. Drama Box explores the dynamics of space in Singapore in It Won't Be Too Long, which blends performance and participation in two arts projects, The Lesson and The Cemetery. The two socially engaged art projects also reflect the different approaches to performance-making that have characterised Drama Box's philosophy for 25 years. Unfolding in two parts (Dawn and Dusk), The Cemetery examines the notion and reality of a burial ground - looking in particular at how Bukit Brown represents loss and being lost. Do we need a new road for economic growth or do we need to hold onto some roots in our land? As Dawn approaches, slip into the rhythms of Bukit Brown in the wee hours of the morning. Watch as the shadows of performers evaporate, giving way to daily routines whilst the sun rises. From the ghostly to the earthly, this experiential event situates us firmly in the Bukit Brown Cemetery, which may disappear as contestations continue. Experience the nature of Bukit Brown in the early morning, a site that has dominated the news in the last year but which you have perhaps never visited. In the Dusk of evening, The Cemetery shifts into the genre of verbatim theatre, directed by Kok Heng Leun and shaped by playwright Jean Tay from the words and experiences of ordinary family members as well as various stakeholders such as the Heritage Society, civil society representatives, institutions and agencies. Discover the heartbreak and hope of everyone involved in negotiating the fate of Bukit Brown. Dusk ends with an elegy to this process led by indie pop band The Observatory.	45.0	45.0	45.0	45.0
http://www.sistic.com.sg/events/parent0915	Synopsis view in: english chinese With the main theme revolving around the parent and child relationship, this production uses Theatre in Education as a platform to allow interaction and discussion between the audience and performers. The short story will guide you to care for yourselves, your family and the people around you. Through care and concern, you can be the key to others hearts. Through our Theatre in Education production, we hope to discuss the choices we make and the consequences they bring for the people around us. 亲子戏剧是以亲子关系为主轴，运用教育剧场（Theatre in Education）的习式来演出，演出时又与观众互动与讨论，达到社会教育的效果。 通过短篇故事引导您关怀您,您的家人和周边的人和事。「唯有关怀，才能把自己变成一只细腻的钥匙，进入别人的心中，了解别人。」到底什么样的选择是对的？选择的结果是对谁有益？我们应该以谁的利益为出发点？我们希望通过这个演出让大家一起来探讨的主题。	26.0	26.0	26.0	26.0
http://www.sistic.com.sg/events/cmur1015	Synopsis LA Comedy Live and Adrian Bohm Presents is proud to announce that English stand-up comedian Al Murray will take his latest show One Man, One Guvnor to Singapore on Wednesday, 7 October 2015 at the University Cultural Centre (UCC) Hall, NUS. Al Murray is one of the most recognisable and successful comics in the UK with his alter-ego, The Pub Landlord. Al’s huge stand-up tours have made him one of the most popular live comedy acts in English, with sell-out shows including the O2 Arena. He won the Perrier Award (after a record four successive nominations) and secured Olivier Award nominations for both of his celebrated sell-out West End runs. Internationally, Al has forged an enviable reputation with numerous sell-out runs in Melbourne, Sydney, Montreal and New Zealand. His latest stand-up tour One Man, One Guvnor, has been extended into 2015. His The Pub Landlord’s Book of British Common Sense, was a best-selling title when published in both paperback and hardback with 300,000 sales. His second hit book Think Yourself British was published in hardback in 2009 and was followed in 2010 with his ultimate pub quiz book Al Murray The Pub Landlord’s Great British Pub Quiz Book. In 2013 Al released his first out-of-character book, Watching War Films with my Dad. Twenty years ago, Britain’s favourite publican-turned-politician, The Pub Landlord, embarked on his one man mission as the King Cnut of Common Sense, holding back a tide of bottled beer and ninny state nonsense. To celebrate this milestone, the Guv is going international with his new live show One Man, One Guvnor, which will take him to Singapore once again. www.al-murray.com / www.la-comedylive.com / www.abpresents.com.au	98.0	118.0	78.0	118.0;108.0;88.0;78.0
http://www.sistic.com.sg/events/cstripped2015	Synopsis The first ever COMEDY ROAST of Singapore takes you on a HILARIOUS WHIRLWIND TOUR of the Lion City. Crispy the Talking Cock - a DEMENTED ROBOT CHICKEN and Cindy Fung - his human sidekick - STRIP AWAY Singapore’s artificial, shiny façade to reveal its COMICAL DARK SIDE! This is the SG50 SHOW the Government DON’T WANT YOU TO SEE!! Singapore Stripped is a breakneck, 60-min show packed with RUDE JOKES, PARODY SONGS and a SIDE-SPLITTING SLIDESHOW that REVEALS key moments in Singapore’s HIDDEN HISTORY! Perfect for SINGAPOREANS, EXPATS and TOURISTS – this show guarantees to ENTERTAIN, SHOCK and THRILL anyone with a TWISTED sense of HUMOUR. Extremely limited seats – BUY NOW to avoid disappointment	28.0	28.0	28.0	28.0
http://www.sistic.com.sg/events/cat0915	Synopsis Based on the all-time favourite book by Dr. Seuss, The Cat in the Hat has been developed into a magically witty play by Britain's National Theatre, which will be faithfully reproduced by SRT's The Little Company. If you have not read any Dr. Seuss lately, you will love this production of The Cat in the Hat. Every Dr. Seuss's story is a lesson in grammar, syntax, scansion, phonics, morality, ethics, tolerance and the human spirit. Sally and her brother get a surprise visit from the Cat in the Hat. With his endless tricks and crazy ideas, he certainly turned the dull rainy afternoon into one amazing adventure. Joined by the twin mischief-makers, Thing 1 and Thing 2, The Cat in the Hat promises to be a purr-fect day out for both children and parents alike!	83.72727272727273	171.0	22.0	25.0;22.0;85.0;97.0;45.0;35.0;32.0;159.0;119.0;171.0;131.0
http://www.sistic.com.sg/events/peony0915	Synopsis view in: english chinese Peony My Beauty - An Adaptation of The Peony Pavilion Foshan Cantonese Opera Troupe (China) Adapted from the classic Chinese opera The Peony Pavilion, Peony My Beauty is a refreshing adaptation of the touching love story between Du Li Niang and Liu Meng Mei. The elegant movements and stylised singing on stage emphasises the earthshaking, epic struggles faced by the protagonists Du and Liu. The production boasts a star-studded cast, featuring Plum Blossom Award winners Li Shu Qin as Du Li Niang and Liang Yao An as Liu Meng Mei, as well as veteran Cantonese Opera performer Peng Zhi Quan as the Supreme Judge. The stage design of this production is exquisitely designed and meticulously crafted, transforming the stage into an immersive setting that includes a garden with a beautifully detailed pavilion, complete with flowing streams. Together with a gripping storyline, elegant acting and melodious songs, it is little wonder that Peony My Beauty has been well-received at its performances in different cities in China and Hong Kong. Click here for more details. Visit us at www.moonfest.com.sg 金石牡丹亭 佛山粤剧院（中国） 精诚所至 金石为开 动感天地 还魂团圆 根据经典名著《牡丹亭》重新改编，《金石牡丹亭》讲述杜丽娘和柳梦梅二人穿越生死时空的爱情故事。由香港著名粤剧编剧李居明改编，该剧表演细腻、歌曲旋律优美动人、全剧舞蹈场面多变、舞台设计美轮美奂、剧情跌宕起伏，无论是剧本的创作和制作都让人耳目一新。此剧曾经先后在南海、顺德、佛山，以及香港等地上演，赢得诸多好评。 《金石牡丹亭》由佛山粤剧院院长李淑勤重新演绎杜丽娘，其出色的演出被誉为粤剧界最美的杜丽娘。李淑勤是中国国家一级演员，也是粤剧界最年轻梅花奖和白玉兰奖得主，连同多位国家一级演员如一代虾腔传人梁耀安（饰柳梦梅），当红万能泰斗彭炽权（饰大判官），阵容强大，将叫粤剧迷再次感受精品粤剧的魅力。 请点击以查阅更多详情。 请浏览 www.moonfest.com.sg	46.4	68.0	20.0	68.0;58.0;48.0;38.0;20.0
http://www.sistic.com.sg/events/ron0615	Synopsis After appearing on the Late Late Show in the U.S, opening for Bill Burr and Dave Chapelle and being invited back to the Just For Laughs Comedy Festival in Montreal, Johor Bahru born comedian Ronny Chieng is undeniably Malaysias biggest comedy export. Winner of last years Melbourne International Comedy Festival Directors Choice Award and Sydney Comedy Festival Best Of The Festival Award, Ronny is back after sold out debuts tours in Singapore and KL with a brand-new stand up comedy show, complete with his signature sharp satirical perspectives, sarcasm and raw wit (The Star).	41.0	41.0	41.0	41.0;41.0;41.0;41.0
http://www.sistic.com.sg/events/cladyb1015	Synopsis ABA Productions and Kenny Wax Family Entertainment (UK) proudly present What the Ladybird Heard Based on the award-winning picture book By Julia Donaldson & Lydia Monks Two crafty robbers, one tiny ladybird, and a whole farmyard of fun! Hefty Hugh and Lanky Len have a cunning plan to steal the farmer’s fine prize cow. But they reckon without the tiniest, quietest creature of all: The Ladybird has a plan of her own! BOOK EARLY FOR THIS GLITTERING FAMILY TREAT! Join the woolly sheep, the hairy hog, the fat red hen and the dainty dog in this brand new stage adaptation of Julia Donaldson and Lydia Monks’ colourful farmyard adventure. With live music, puppetry, plenty of audience participation and lots of laughs! For children aged 3 and above and their families Running time is approximately 55 minutes with no interval A 10% discount is available for groups of ten or more Performances for schools are available during weekday mornings. Please call ABA Productions on 6235 3817 or email enquiries@aba-productions.com for more information. For more information, visit www.aba-productions.com	52.0	62.0	42.0	62.0;52.0;42.0
http://www.sistic.com.sg/events/kennyg1015a	Synopsis 29 July, Kuala Lumpur - You can't think of the saxophone without Kenny G coming to mind. The two are nearly synonymous. Whether it's through his top-selling smooth jazz albums or his signature curly hair, whether you love him or hate him, it's most likely you've heard of Kenny G in some capacity. The legendary world-class saxophonist, Kenny G with his band mates, is back on the scene and will return to the stage of Arena of Stars, Genting Highlands this October 17th, at 8:30pm for a 1-night intimate performance. Kenny G plays the saxophone with so much ease and passion and promises to give smooth jazz fans incredible memories. He is the consummate musician with an unmistakable sound that audiences the world over have come to love and admire. He began playing saxophone professionally at age 17 with Barry White's Love Unlimited Orchestra and rose to fame in the 1980s with the release of "Duotones," which earned him an international audience, and led to his work with superstars Aretha Franklin, Whitney Houston, Toni Braxton, Michael Bolton and Natalie Cole. In 1997 he set a Guinness world record for longest saxophone note - 45 minutes 47 seconds! He has earned enormous success and fame during the course of his career, and continues to tour today, selling his tickets in the millions. He is the biggest selling instrumental musician of modern day and is one of the best-selling artists of all time, in fact. His global sales figures are out of this world, approximating 75 million.	114.0	155.5	75.0	128.5;113.0;98.0;75.0;155.5
http://www.sistic.com.sg/events/canton0915	Synopsis view in: english chinese Cantonese Opera Classic Excerpts Foshan Cantonese Opera Troupe (China) The Foshan Cantonese Opera troupe performs classic excerpts from the Cantonese Opera repertoire, showcasing the beauty, elegance and vitality of the art that has made it a popular Chinese Opera genre. Defeating Zhou Yu Featuring spectacular martial arts feats, this excerpt is based on a story from Romance of the Three Kingdoms. It relates how Zhu Geliang helped Liu Bei to deliver a massive defeat to Zhou Yu. Wu Dalang Peddling Pastries This excerpt is a wonderful showcase of the Martial Clown role in Cantonese Opera. Adapted from Water Margin, this story relates how Wu Song is reunited with his long-lost brother Wu Dalang. The actor playing Wu Dalang has to dwarf himself throughout the performance—a physically demanding role! Li Huiniang Meeting the Judge This excerpt relates the injustice suffered by Li Huiniang and how a righteous judge helps her to seek redress, and is a great showcase of the "water sleeves" technique in Cantonese Opera. Lin Chong's Capture Adapted from the classic novel Water Margin, this excerpt features martial arts displays. Lin Chong, who is on his way to exile at Cangzhou after having offended General Gao Qiu, is tortured by his escorts. As they are about to deal the final blow, the escorts reveal the real reason behind their brutal acts. Reunion at Luo River This excerpt relates the moving love story between Cao Cao's son Cao Zhi and his lover Yuchan—a love that can't be separated even by death. Monkey King Borrows the Magic Fan Sun Wu Kong the Monkey King tries to borrow the magic fan from Princess Iron Fan but the Princess only seeks to avenge her son who was previously defeated by Monkey King, thus resulting in an epic battle! A Trick to Reveal the Truth This comic excerpt relates how a witty magistrate manages to trick a thief into revealing the truth, eventually bringing him to justice. Visit us at www.moonfest.com.sg 粤剧风采经典折子戏专场 佛山粤剧院（中国） 阵容强大、名家名角主演的折子戏专场，剧目内容多元，无不展现粤剧文戏的优雅、情戏的委婉、武戏的硬功夫，还有神怪段子的俏皮幽默。演出剧目有《柴桑关》、《武大郎卖烧饼》、《李慧娘之见判》、《林冲之沧州道上》、《洛水情梦》、《猴王借扇》和《访鼠》，都是经典粤剧段子。 请点击以查阅更多详情。 请浏览 www.moonfest.com.sg	46.4	68.0	20.0	68.0;58.0;48.0;38.0;20.0
http://www.sistic.com.sg/events/clife1015	Synopsis 泡 涨 的 海 参 Soaked Sea Cucumber Mother put in a lot of effort to prepare many traditional dishes for the Reunion dinner, particularly the stewed sea cucumber which was her son's favourite. But it seemed they had something else on their minds besides the food. They wanted to get Father to help them pay the deposit on a condominium unit. When the old man refused and pointed out that the purchase would be beyond their means, they left in a huff. A year later, Mother is again planning the Reunion dinner and asks Father to call them. But in the past year, the son and his family have not been back, neither have they invited the elderly couple to visit them. Will they come for the Reunion this year? 这一夜，一起花开富贵 (Flowers Bloom) A petty thief enters the compound of a house by climbing over a wall. At the main door, he comes face to face with the Old Lady who has come out to check on the noise he made. Both are startled and then he sees the feast of traditional dishes set out on the table. Seeing that he is obviously hungry, she invites him in to eat with her and plies him with food like stewed dried oysters and lotus root soup. In the process, he involuntarily shares his story to explain why he is attempting to steal. In turn, he finds out why she is eating alone on the eve of Chinese New Year Eve. Expecting her to call the police after the meal, he is surprised when she presses a hongbao into his hands and opens the gates for him to leave. The reason she give for doing so is a very heartfelt one. 天堂问路 Way To Heaven An old man meets God at the gates of Heaven and wants to ask for directions. When asked whether he knows where he wants to go and where he is then, the old man answers in the negative. When asked if he knows God, he again says no, but reiterates that he wants to go to Heaven because he had been told “all good people go to Heaven”. God asks him, “How then can you believe in Jesus Christ?” He tells God that he actually believes in Guanyin. God is taken aback by the old man’s reason for accepting the faith. He reassuring holds out his hand to the old man and tells him that he is almost at his destination. 最后一束康乃馨The Last Bouquet On her deathbed, her Mother had reminded her: “Remember to send the bouquet to Ding Shufen, and do it every Mother’s Day”. Although the daughter had promised to do so, she cannot understand why for the last 20 years, her mother had unfailingly sent a bouquet of carnations to a woman who is neither relative, friend or even a regular customer. According to their longtime employee Qin, the practice started after a young girl came in to the shop and ordered a bouquet of carnations as a Mother’s Day surprise. The Mother had run the florist shop more with her heart than her head, giving discounts and sometimes even not charging for the flowers customers wanted. But the daughter intends to revamp the business model, she is not going to let customers take advantage like they did with her Mother. She has also decided to stop sending the Mother’s Day bouquet to Ding Shufen. Qin persuades her to do it one last time and to explain her decision to the recipient. On the day she makes the personal delivery, she hears the story behind the bouquet of carnations. The daughter come to a better understanding of her Mother. Will it still be a last delivery of a bouquet?	20.0	20.0	20.0	20.0
http://www.sistic.com.sg/events/seus1115	Synopsis SEUSSICAL THE MUSICAL November 6th to 8th Esplanade Theatre	91.33333333333333	108.0	58.0	108.0;98.0;88.0;78.0;68.0;108.0;108.0;108.0;58.0
http://www.sistic.com.sg/events/kafka1115	Synopsis Based on the work of Haruki Murakami Adapted for the stage by Frank Galati Directed by Yukio Ninagawa with Rie Miyazawa, Naohito Fujiki and Nino Furuhata A 15-year old boy runs away from home with an imaginary friend to escape a prophecy. An old man travels for the first time in his life to find a magic stone. Two parallel journeys collide and reality, myth and dream converge in a mind-bending tale set in modern-day Japan. After delighting Singapore audiences with his sold-out samurai comedy Musashi, celebrated Japanese theatre icon Yukio Ninagawa returns with a striking theatrical adaptation of much-beloved author Haruki Murakami's Kafka on the Shore. The bewitching tale, vividly presented against a series of multilayered sets, features an ensemble cast led by the Japan Academy Award-winning Rie Miyazawa (The Twilight Samurai), and noted actors Naohito Fujiki and Nino Furuhata. Murakami's characters inhabit a magical, surrealistic world brought stunningly to life through the sure hand of a theatre master. Produced by Saitama Arts Foundation, Tokyo Broadcasting System Television Inc and HoriPro Inc. Co-Produced by Japan Foundation. Official Airline: ANA	82.0	118.0	48.0	118.0;88.0;68.0;48.0;88.0
http://www.sistic.com.sg/events/seed1015	Synopsis "Eat something. Most of the time we need things even before we understand why we want them." 「何か食べて。自分が欲しいと思うものは、自分が必要としているものなんだ。理由なんて判らなくてもね。」 A wife travels with her dead husband to his hometown in an unknown place for a final meal with the family. Elsewhere, a woman leaves food outside her door for her lost cat but it is consumed by something else. Yet elsewhere, a mother guides her daughter one last time in the preparation of a meal. In the aftermath of great loss, each person feels the pangs of a spiritual hunger that may only be satiated by the rituals of eating, feasting and fasting. 'SEED' is a work that is planted in the soil of this impossible 'something', growing out of abysmal grief to bear the bittersweet fruits of reconciliation. The ambivalence of mourning is evoked in the Japanese title of the play Ueru (うえる), which can mean 'to grow' (植える) and 'to be hungry' (飢える). Disoriented by tragedy, each character is guided by the primal instinct to eat as they find each other to share a meal, and to find that life continues to grow in spite of the trauma of disaster. Written and directed by award-winning director/playwright Chong Tze Chien, "SEED" make its Singapore premiere after its successful opening in Tokyo.	40.0	45.0	35.0	45.0;40.0;35.0
http://www.sistic.com.sg/events/conven1115	Synopsis 28th BABA NYONYA CONVENTION Seminar 1 Baba Patois: Today & Tomorrow Weaving through the discussion involving literature, music and the arts, how is Baba Patois maintained in everyday communications with younger Peranakans? How is this passed on to a younger generation of Peranakans? Seminar 2 The Business of Being Peranakan | Authenticity & Sustainability In today's fast-paced business environment, how does consumerism affect the Peranakan culture? How do we pace ourselves as entrepreneurs in a capitalistic environment to propagate the culture forward without diluting its authenticity? Seminar 3 Adulation, Subjugation or Misplaced Identities? The essence of being Peranakan - 50 years forward Has the very Spirit that had our forefathers leading in society as businessmen, politicians, and philanthropists dwindled over the years? Or does the Peranakan passion still burn within us? How do we carry the Peranakan Legacy forward? What do we take with us and what do we let go of? As we reinvent ourselves, this closing discussion is facilitated in true peranakan style everyone is invited to put a voice forward and be heard!	62.5	80.0	45.0	45.0;80.0
