URL	DESCRIPTION	AVG_PRICE	MAX_PRICE	MIN_PRICE	ALL_PRICES
http://www.sistic.com.sg/events/viswa1115	Synopsis In the yogic tradition of Pranayama, it is believed that our breath contains prana, the life force which energises our mind, body and soul. It is the principle of life and consciousness, a cosmic energy that permeates all beings. Viswa Prana is an exercise in harnessing the prana within each and every one of us. Featuring more than 20 dancers from various institutes, this performance explores Man's relationship with nature and the life force that flows through us in our interactions with the world. Conceptualised by Rama Vaidyanathan Choreographed by Rama Vaidyanathan and Ajith Bhaskaran Dass Original music composed and scored by Sudha Raghuraman Artistic direction by Gowri Ramnarayan	34.0	40.0	28.0	40.0;28.0
http://www.sistic.com.sg/events/sleeping0915	Synopsis Over the last 10 years, this award-winning troupe has built up a worldwide following and established an unrivalled reputation for their sophisticated portrayals of classic works, and for executing the most complex and daring manoeuvres on the ice. Set to the magnificent music of Tchaikovsky, The Sleeping Beauty on Ice tells the classic fairytale love story through sublime world class skating, breathtaking high speed lifts and throws, awe-inspiring aerial gymnastics and fire effects - all in the intimacy of the theatre stage. Click Here For Theatre Conditions of Entry	261.6666666666667	620.0	75.0	155.0;125.0;95.0;75.0;620.0;500.0
http://www.sistic.com.sg/events/sprouts0915	Synopsis Into its 6th Edition, SPROUTS is a unique dance choreography competition designed to uncover and develop Singapore’s upcoming choreographers and provide opportunities for emerging talents to showcase their works. Unlike dance competitions centred on techniques and performance qualities, SPROUTS celebrates the originality and creativity of choreographic concepts across all forms of dance. This platform is organised by the National Arts Council and co-presented by Frontier Danceland.	12.5	15.0	10.0	15.0;10.0
http://www.sistic.com.sg/events/spanish0915	Synopsis An expressive union captured through dance, SPANISH MASTERPIECES brings together Spain's highly-acclaimed Flamenco artists, Marco Flores and Olga Pericet. Join the award-wining duo in an evening of great Spanish artistry, an intimate language and style of their own, accompanied by guitarist Antonia Jiménez and singer, Mercedes Cortés. Their distinctive dance duo, a mirror of their chemistry and partnership on stage is the hallmark of this show and a tribute to the artistry of dance duos of great artists in Spanish dance heritage. Fresh from its premier at this year's prestigious Jerez Festival (Spain) which presents prominent artists in today's Flamenco world, and specially re-staged for Singapore, this is a one-night only performance not to be missed! Marco Flores & Olga Pericet are celebrated as Spain's next generation of leading artists. Olga's artistry is appreciated globally with her name marking the distinguished line-up in the Flamenco Festivals in Washington, New York and London. Dynamic and prolific, her creations have premiered at Spain's prestigious Seville Biennial and the Jerez Festival. An artist much lauded, she is recipient of the awards Flamenco Today for Best Dancer, and Artist of Revelation by the Jerez Festival, amongst many others. Acclaimed in Spain, Marco's accolades include the Carman Amaya, Antonio Gades and Mario Maya national awards, critics' Best Dancer award from Flamenco Today, and Best Show award by Spain's Jerez Festival Review. Together they have toured their own productions around the world, participated in many Flamenco festivals in theatres such as London's Sadler Wells, as well as being solicited as choreographers for Spain's esteemed national dance company, the Ballet Nacional de España. CAST	61.0	100.0	25.0	100.0;80.0;60.0;40.0;25.0
http://www.sistic.com.sg/events/jaeduk1015	Synopsis In this original site-specific creation by T.H.E Dance Company's resident choreographer from Korea, Kim Jae Duk, unexpected spaces in the Esplanade backstage become the playground for the dancers of T.H.E to think outside the (theatre) box. Working with the natural condition of each space, Kim's choreography creates a seamless impression of organically occurring movement. The dancers engage and react to the surrounding elements, creating an experience that is unique to every performance. Kim's works possess a signature style that is darkly humorous, stylishly self-composed, and features fast-paced choreography set to beat-driven music. Described by critics as the brainchild behind some of the most attention-grabbing, refreshing and innovative works today, Kim's pulsating and energetic work will create a dynamic relationship with Esplanade's physical spaces. Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival Meeting point: Esplanade Stage Door (Mezzanine Level) Directions: Exit the glass doors at either side of the Esplanade Box Office and head to your right. The Stage Door is located at the end of the corridor. Advisory: There will be no latecomer's entry for this performance. Please wear comfortable footwear and travel light as you will be standing throughout the entire performance.	30.0	30.0	30.0	30.0
http://www.sistic.com.sg/events/neder1015	Synopsis Programme Schubert by Sol León and Paul Lightfoot Some Other Time by Sol León and Paul Lightfoot mutual comfort by Edward Clug Sara by Sharon Eyal & Gai Behar Cacti by Alexander Ekman One of the world's leading contemporary dance companies returns to the festival with five compelling dance works by renowned choreographers. The evening showcases the exceptional strength, passion and versatility of the virtuosic young dancers from NDT2. Schubert and Some Other Time-works created by celebrated duo Sol León (Artistic Advisor and House Choreographer) and Paul Lightfoot (NDT Artistic Director and House Choreographer) for their 25th anniversary performance-take you "from grinning humour to deep melancholy" (VOLKSRANT). The former is a poetic love story with a highly technical pas de deux danced to Schubert's String Quintet in C, and the latter is a contemplative dream-like work that showcases the emotional dance language of León and Lightfoot. A gleeful parody of the art form's greater excesses, Alexander Ekman's international hit Cacti is an affectionate deconstruction of the love of dance. Cacti has been lauded as "a delight: witty, effervescent, playful, surreal and joyously physical" (The Australian). The award-winning Edward Clug is an inventive force that has been hailed by Tanz magazine as one of the future hopes for dance. His mutual comfort is a detailed and sharply defined work that contains surprising and spontaneous moments of beauty and irony. As a former dancer with the Batsheva Dance Company, Sharon Eyal is a gifted choreographer with a creative voice that is sensual, dramatic and precise. Created together with musician Gai Behar, their first work for NDT, Sara, has been described as "wonderful, but mysterious" (Parool), and is a dance of restrained minimalism where memories, dreams and emotions spring from the subconscious. From expressions of sheer power to elegant whispers of grace, NDT 2 once again brings us a dance presentation that promises to sweep us off our feet. Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival	57.5	100.0	20.0	100.0;70.0;40.0;20.0
http://www.sistic.com.sg/events/above1015	Synopsis "As artists first and foremost, it simply is a blessing to be back onstage." - the four choreographer-dancers on Above 40. After years of creating choreography and nurturing dancers in Singapore, da:ns festival brings together four established choreographers from Singapore to return to their first love-dancing on stage. Kuik Swee Boon, Silvia Yong, Jeffrey Tan and Albert Tiong have dedicated their lives to cultivating a professional dance scene in Singapore. As seasoned dance-makers in their 40s, this work is an expression of intimate reflections from the paths they have chosen to take as dance artists, and the developments in their personal lives after retiring from the stage. Artistically directed by Kuik Swee Boon, the presentation is a collaborative culmination of four individual artistries, performed with an assured command of the stage that comes from decades-long dedication to their art. Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival	30.0	30.0	30.0	30.0
http://www.sistic.com.sg/events/nextgen1015	Synopsis The da:ns festival's annual Next Generation platform showcases young dance talents in Singapore. Specially for the festival's 10th anniversary and WDA's Asia-Pacific Dance Bridge conference, Nanyang Academy of Fine Arts (NAFA) and LASALLE College of the Arts come together for the first time to share the stage in celebration of this occasion, and mark their 10th year of participation at da:ns. Working closely with leading local and international choreographers, the programme includes a premiere by Singapore-based choreographer Albert Tiong that features a cast of students from both institutions. LASALLE presents a new work by an international guest artist that investigates cultural identity through the question of place. While NAFA presents two pieces - IN PLACE, an all male work by Aaron Khek and Ix Wong, and a new work by Jeffrey Tan; both showcasing the distinctive East-West posture and conservatoire training it is known for. Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival Click here http://wdas2015.com/ to find out more about Asia-Pacific Dance Bridge: Connectivity through Dance	18.0	18.0	18.0	18.0
http://www.sistic.com.sg/events/world1015	Synopsis Asia Pacific Dance Bridge by MACOBA Dance Company (Japan), Fairul Zahid/ ASWARA (Malaysia), Modern Table Company (Korea), T.T.C Dance (Taiwan), Frontier Danceland (Singapore), Danang Pamungkas (Indonesia) and Yvonne Ng (Canada) As part of World Dance Alliance Singapore Asia Pacific Dance Bridge is one of several events of Asia Pacific Dance Bridge: Connectivity through Dance, a conference organised by World Dance Alliance Singapore. In one evening, experience a wide range of styles and approaches of contemporary dance from exciting choreographers from the Asia-Pacific region which have been handpicked by the WDA panel from 59 entries. World Dance Alliance World Dance Alliance (WDA) is an independent, non-profit, non-political organisation that began as the Asia Pacific Dance Alliance in Hong Kong in 1988 by the late Carl Wolz. Currently, there are two regional centres WDA Asia Pacific and WDA Americas. World Dance Alliance Singapore (WDAS) is a chapter of World Dance Alliance Asia-Pacific. The World Dance Alliance (WDA) is an organization whose primary goal is to be an advocate for dance worldwide. WDA was created to communicate and exchange ideas between dancers worldwide on issues that are of common concern, recognising that we have truly become a global village. Dancers, choreographers, teachers and others working in dance related fields have all come together to create an organisation that will speak for dance in its many aspects and voice its concerns. This event is a collaboration between WDA and Esplanade - Theatres on the Bay. Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival	18.0	18.0	18.0	18.0
http://www.sistic.com.sg/events/ebizo1015	Synopsis Kabuki when broken down, refers to music (ka), dance (bu) and skill (ki). It is an ancient form of Japanese theater dating back to 17th century Japan. Japan Theater is produced and headlined by Ebizo Ichikawa XI, the 'Prince of Kabuki'. In honour of Singapore's 50th year, Ebizo Ichikawa XI's Japan Theater 2015 is proud to present in Singapore, two kabuki plays that have never been seen before, Uwanari and Mimasu Kuruwa no Kasauri. Uwanari is one of the famed Kabuki Juhachiban, a set of eighteen kabuki plays. This old classic has not been performed in a hundred years and will finally be reborn in Singapore. Uwanari, which means "second wife" and "jealousy", is a torrid tale of jealousy, hate, and love. A man divorces his wife and marries another woman. While the newlyweds enjoy marital bliss, the jilted wife fumes and plots her revenge on them. Passions will flare and dark schemes will bloom, through impassioned dance. Mimasu Kuruwa no Kasauri is a brand new play created for Singapore. A charming well-liked umbrella seller earns brisk business until he's beset by ruffians who want a piece of his profits. However, their attempt at intimidation backfires when the umbrella seller reveals himself as Ishikawa Goemon, Japan's greatest thief and outlaw. Ishikawa Goemon soundly beats the thugs and sends them running, and is lauded as a hero by the entire district. Watch Ebizo Ichikawa XI revive the ancient Uwanari play and charm you with Mimasu Kuruwa no Kasauri. Ebizo Ichikawa's aim is to revive the interest in the revered traditional art by making it easier for the audience to appreciate through dance and theatrical movements of Kabuki with traditional classical music. Audiences will not only be amazed and delighted by one of Japan's best living kabuki practitioners, but will also have the opportunity to witness history being made. Click Here For Theatre Conditions of Entry	252.0	740.0	89.0	350.0;185.0;145.0;115.0;89.0;140.0;740.0
http://www.sistic.com.sg/events/softm1015	Synopsis After travelling across Asia to research and interview 88 Asian dance-makers, Singapore artist Choy Ka Fai collaborates with dance artists from four countries to present a performance series from his monumental research project SoftMachine. Through intimate dance portraits, Choy leads us into the deeply personal working lives of choreographers that are negotiating the ever-changing terrain of contemporary dance-making in Asia. From India, Surjit Nongmeikapam breaks out of conservative Manipuri cultures and questions exoticism when creating dance for the consumption of European audiences. From Indonesia, Rianto specialises in the traditional dance Lengger and explores the personal and societal tensions of gender in dance-making today. From Japan, Yuya Tsukahara, leader of Contact Gonzo, subjects Choy to a brutal contact improvisation duet and interview, where answers are returned in the form of Gonzo's signature raw physical power. From China, Xiao Ke and Zi Han reflect on the social and political context of their environment, and experiment with the symbolic tendencies of the Chinese dance-maker. Part performance, part interview, and set against documentary films created with each of the artists, Choy's enquiry investigates the choreographic minds of the present and speculates the possibilities of their futures. Join us for a dialogue with the artists after the 8pm performances. This production will take place in two parts. Tickets are required for both parts. Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival	30.0	30.0	30.0	30.0
http://www.sistic.com.sg/events/torobaka1015	Synopsis Akram Khan and Israel Galván-their names together set the scene. Witness the power, passion, and unrestrained expression in a meeting of two celebrated dance masters that treads the boundary between duet and duel, traditional and the contemporary, hunter and beast. Collaborating together for the first time, Khan and Galván draw deeply from their roots in Indian kathak and Spanish flamenco, seeking the essence of movement in the body beyond the dance form. This is not an ethnic exchange between traditions nor an exercise in global dance. It is a creation from a shared way of understanding dance that harks back to the origins of voice and of gesture, before they began to produce meaning. Mimesis rather than mimicry. Accentuated by the rhythms from Khan's ankle bells and bare feet and Galván's flamenco shoes, the dance masters are accompanied on stage by Spanish and Indian musicians who provide stunning live vocals and music. With ferocious masculine intensity and virtuosic brilliance, TOROBAKA is a duet like no other. Co-produced by MC2: Grenoble, Sadler's Wells London, Mercat de les Flors Barcelona, Théâtre de la Ville Paris, Les Théâtres de la Ville de Luxembourg, Festival Montpellier Danse 2015, Onassis Cultural Centre - Athens, Esplanade - Theatres on the Bay Singapore, Prakriti Foundation, Stadsschouwburg Amsterdam / Flamenco Biënnale Nederland, Concertgebouw Brugge, HELLERAU  European Center for the Arts Dresden, Festspielhaus St. Pölten, Romaeuropa Festival Production sponsored by COLAS Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival	54.0	100.0	20.0	100.0;70.0;40.0;20.0;40.0
http://www.sistic.com.sg/events/contact2015f	Synopsis Feted local choreographer Kuik Swee Boon reworks Pellucid for T.H.E Dance Company, originally created for Singapore Dance Theatre in 2008. The piece revolves upon simplicity. Beauty, when stripped to its bare essentials, fulfils the promise of full richness. The tenderness or callousness of hand upon skin, or a single word. The heart accelerating in the aftermath of a close hug. Coffee in the freshness of morning: heat upon palms, acid upon tongue, neck warmed by the sun. Pellucid resides in these quiet, simple acts. Highly respected in the Indonesian dance scene and an internationally acclaimed choreographer, Jakarta-based artist Jecko Siompo creates a new work for T.H.E Dance Company. This marks the company's first collaboration with a Southeast Asian choreographer outside Singapore. Siompo's inventiveness and physical expression is a seamless fit for the T.H.E and its high-octane performances. His dance vocabulary is a unique mix of Indonesian ethnic dance, contemporary influences, and most distinctly, a kinetic blend of his native tribal Papuan dance culture and the hip-hop, street dance style drawn from American and Indonesian subcultures.	36.0	36.0	36.0	36.0
http://www.sistic.com.sg/events/milieu1115	Synopsis Milieu is Frontier Danceland's annual end-of-year main stage production that usually presents a double bill - a work choreographed by Artistic Director Low Mei Yoke and a work created by a renowned international choreographer. The latter brings in a cultural perspective and dimension that may differ in varying extends from Singapore's dance scene, thus not only challenging Frontier Danceland's company artists in the way they interpret and execute movement, but also the audience, be it dance practitioners or not, in the way they view contemporary dance. Last year's Milieu presented two different works by overseas choreographers from Taiwan and Israel. This year, however, Frontier Danceland will present a unique full-length work created by artistic director, Low Mei Yoke and rehearsal head/company artist, Christina Chan, with a music score composed by Ho Wen Yang and live music by Ding Yi Music Company. Instead of comparing two separate works, this year's Milieu will integrate the ideas and styles of two different choreographers into one seamless work. The age gap between Low Mei Yoke and Christina Chan spans a period of 33 years, creating space and time for the choreography to reflect the coexistence, collision and communication of mind-sets and ideas that the different generations have. The sound design will resonate something similar; composer/sound designer, Ho Wen Yang, will create a score that musicians from Ding Yi Music Company will play with traditional Chinese instruments, only to contemporize it digitally. The lighting design, created by Gabriel Chan, will also embody the concept of old and new. In this cross-generational, multidisciplinary work, the past and the present meet to create something new that is relatable to both the young and the old, and to all ages in between. The work will explore how the old and new can inspire each other and find a way not just to coexist but to create common goals and exciting new viewpoints and works of expression. Choreographers: Low Mei Yoke & Christina Chan Dancers: Adele Goh, Adrian Skjoldborg, Aymeric Bichon, Christina Chan, Joy Wang, Hwa Wei-An & Wayne Ong from Frontier Danceland Composer/Sound Designer: Ho Wen Yang Musicians: Chin Yen Choong, Chua Yew Kok, Eugene Toh, Kenny Chan & Tan Qing Lun from Ding Yi Music Company Lighting Designer: Gabriel Chan	22.5	25.0	20.0	25.0;20.0
http://www.sistic.com.sg/events/progress1015	Synopsis After an unparalleled career that has spanned almost 35 years of both dancing ballet and contemporary work, Sylvie Guillem presents her final dance programme. A world famous dancer with an extensive career at the Paris Opera Ballet, as a Principal Guest Artist at the Royal Ballet and Tokyo Ballet, Guillem has played some iconic roles in ballets by Kenneth MacMillan, Maurice Béjart, Frederick Ashton, William Forsythe and Mats Ek. A Sadler's Wells Associate Artist since 2006, she has diversified as a dancer forging an undisputable reputation as a major force in the world of contemporary dance. For this very special programme titled Life in Progress, she will dance two new works including techne, a solo with live musicians on stage, choreographed by Sacred Monsters creator Akram Khan. The second will be a duet entitled Here & After with Italian dancer Emanuela Montanari from La Scala, by Russell Maliphant who choreographed the award-winning PUSH. The evening's programme includes Mats Ek's touching and poignant Bye made especially for her and performed as part of 6000 miles away, and William Forsythe's Duo 2015, performed by two male dancers, Brigel Gjoka and Riley Watts. Don't miss this last opportunity to see one of the world's greatest dancers on stage. A Sadlers Wells London Production, co-produced with Les Nuits de Fourvière, Shanghai International Arts Festival and Sylvie Guillem. Visit us at www.dansfestival.com Follow us at www.facebook.com/dansfestival	86.0	120.0	40.0	120.0;100.0;70.0;40.0;100.0
