URL	DESCRIPTION	AVG_PRICE	MAX_PRICE	MIN_PRICE	ALL_PRICES
http://www.sistic.com.sg/events/kina0915	Synopsis Kina Grannis Elements Tour Live in SG Ellipsis Live is proud to bring back Kina Grannis to Singapore for her Elements Tour after a three year absence from Asia. The LA based songstress is set to delight her fans for a night that is not to be missed, as Kina performs hits like "In Your Arms", "Valentine" and "Dear River" at the Marina Bay Sands Grand Theatre on the 22nd of September at 7.30 PM. Kina Grannis first captured the public's attention after she won the "Crash the Super Bowl" contest with her winning entry "In Your Arms". Immediately after this was aired on live TV, Kina was offered a deal with Interscope Records. However, she respectfully declined this deal and went on to become the independent artist that we know her as today. Now with over 1 million subscribers and over 150 million views on YouTube, Kina endearingly hangs on to her humble beginnings and the legion of fans that got her there. Kina will not be performing alone, as she will be bringing with her Imaginary Future and Singapore's home grown favourite Gentle Bones. It is this combination of talents that is sure to excite any fan of music, and one you will never forget. Presented by Ellipsis Live www.ellipsislive.com www.facebook.com/Ellipsislive www.twitter.com/ellipsislive Click Here For Theatre Conditions of Entry	171.2	484.0	65.0	121.0;101.0;85.0;65.0;484.0
http://www.sistic.com.sg/events/ultra0915	Synopsis ULTRA SINGAPORE is a latest country to welcome ULTRA WORLDWIDE, the owner of the World's Premier Electronic Music event, ULTRA MUSIC FESTIVAL, to its shores. On 19 September 2015, ULTRA Singapore will have its debut event, Road to ULTRA Singapore, featuring 3 of the world's top superstar DJs Skrillex, Alesso and Nicky Romero and more. Tickets are only available online. There is NO sale of tickets at the door. Be part of ULTRA history and get your tickets here now! RFID Wristband Please present your ticket & photo identification in exchange for RFID wristband on 17 Sept, outside Hall A - C, 12pm - 8pm. Details will be sent to you via email. There are RFID top up counters available on 19th September for you to top up your wristband.	183.0	198.0	168.0	198.0;168.0
http://www.sistic.com.sg/events/ccos0915	Synopsis CONSERVATORY ORCHESTRA JASON LAI conductor LI CHUREN piano HO CHEE KONG Empyrean Lights – world premiere BEETHOVEN Piano Concerto No. 2 in B-flat major, Op. 19 SIBELIUS Symphony No. 2 in D major, Op. 43 Marking the celebration of Singapore’s 50 years of independence, the Conservatory Orchestra performs in Singapore, and makes its debut in Macau and Hong Kong! Led by principal conductor Jason Lai, the programme includes a new commission by Head of Composition, Prof. Ho Chee Kong, Beethoven’s brilliant Second Piano Concerto, performed by Li Churen, Singaporean pianist and alumni of YSTCM, as well as the Second Symphony by Jean Sibelius.	15.0	15.0	15.0	15.0
http://www.sistic.com.sg/events/ethnic0915	Synopsis view in: english chinese Resounding Voices - An Evening of Ethnic Folk Songs by China Ethnic Song & Dance Ensemble. Accompanied by Ding Yi Music Company (China/Singapore) The folk songs of China are multihued threads that weave together to form a single vibrant tapestry of Chinese folk culture. Their variety, earthy simplicity and colourful imagery relate the stories of the people from rural China. Be transported to faraway lands through the hearty songs from sweeping prairies, the exuberant songs of traditional festivities, and the passionate songs of love, as three of the best folk singers from ChinaSa Ren Hu of the Mongol people, Su Du A Luo of the Yi people, and Yang Qian Lin of the Hani peoplemesmerise you with their exquisite singing. The programme includes the lyrical yet stately Mongolian folk song Song of Praise, the joyful Yi folk song Return from the Marketplace, and the sentimental The Flowers of Romance. Ding Yi Music Company provides the accompaniment under the baton of Maestro Cao Wen Gong from China. Visit us at www.moonfest.com.sg 奔放的歌声在回荡 中央民族歌舞团•鼎艺团伴奏（中国 / 新加坡） 无论是豪迈壮阔的草原放歌，是热烈奔放的喜庆歌乐，或是深情款款的情歌，在歌者的真情演绎下，总能散发出山水自然之美。各民各族纵然唱法不同，民歌简练的音乐语言，尽都传达着中国文化底蕴丰富多彩的内涵，反映了各民族的风土人情。 三位中国少数民族歌唱家，蒙古族萨仁呼、彝族苏都阿洛和哈尼族杨倩琳将献上她们的好声音，把音乐厅的舞台变成歌的海洋，用嘹亮的嗓音，放声高歌；借婉转细腻的情感，倾心诉意；随着欢腾的节奏，哼出喜悦与激情。 演唱曲目包括既抒情又兼具庄严热烈的蒙古长调《赞歌》、旋律欢快优美的彝族民歌《赶圩归来阿哩哩》，以及浪漫深情的《花恋》等。鼎艺团是本场音乐会的伴奏。指挥是中国指挥家曹文工。 请浏览 www.moonfest.com.sg	33.5	48.0	20.0	48.0;38.0;28.0;20.0
http://www.sistic.com.sg/events/ping0915	Synopsis 明崇禎十七年，朝綱不振，國祚衰微，有公主兩人，一名長平，一名昭仁。長平芳齡十五，鍾情於太僕之子周世顯，才華蓋世，方冊立駙馬之際，皇城被攻，帝知不妙，又不欲明珠落在賊人手裡，乃將公主賜死，但長平半傷而不死，被周鍾救回，欲將之出賣，長平聞之，假作投江，化作尼姑，易名慧清。 世顯四處找尋，後在庵堂相會，並相約後會之期，事為清所悉，著周鍾找世顯迎公主回宮，欲有所利用，經長平世顯苦思後，先上表清庭，要求善葬其父，並釋其弟，清帝允之，公主與駙馬重回宮內，並在花燭之夜，連理樹下，雙雙仰藥自盡。	115.14285714285714	168.0	48.0	168.0;148.0;118.0;88.0;68.0;48.0;168.0
http://www.sistic.com.sg/events/purple0915	Synopsis 隴西人李益，流寓長安新明里，立春之日，和義兄崔允明，義弟韋夏卿往郊外遊玩，途中恰遇盧太尉父女。時值初春，盧家五小姐一條手帕被風吹落地上，李益隨手拾起交還給她。盧家五小姐見李益俊美，暗生愛慕之心，並暗示父親招李益為東牀快婿。李益以萍水相逢，豈能即結鳳鸞，遂婉言拒之。 各人分別登途，暢其所欲，李益等人隨後遊至勝業坊，途中拾得紫釵一枝，知是霍王千金霍小玉之物，遂藉還釵之便，李霍二人共結秦晉之好。 盧太尉悉其事，乃借故流放李益赴塞外；以拆散一雙恩愛鴛鴦，並唆擺是非，霍小玉深受其害，幾弄到水盡山窮。盧太尉更不惜高價收買紫釵，然後召回李益，以示玉釵，來證明小玉變節改嫁，並利誘威迫，使李益與盧家五小姐成婚。小玉聞訊，悲痛欲絕，在佛寺盡訴冤情。黃衫客知其冤屈，遂加援手，教之闖盧太尉府索夫，但太尉以「不上望京樓」一詞作威脅，並施以棒打之刑。 黃衫客趕至，以太尉作惡多端，革去其職。至此，有情人終成眷屬，李益與霍小玉乃同諧到老，白髮齊眉。	115.14285714285714	168.0	48.0	168.0;148.0;118.0;88.0;68.0;48.0;168.0
http://www.sistic.com.sg/events/gongyi0915	Synopsis view in: english chinese Gong Yi Guqin Recital (China) China's oldest stringed instrument, masterfully played by one of the country's leading guqin masters. Renowned guqin soloist Gong Yi presents an elegant recital that brings ancient guqin music to life. Famous works such as Flowing Water, Three Variations on the Plum Blossom Theme and The Evening Song of a Drunken Fisherman are brought to life through his skilful interpretation and distinctive style. A National First Grade Performer in China with over 60 years of experience playing the guqin, Gong Yi has recorded over 10 albums and held solo recital performances around the world, and is also a scholar of guqin music. The guqin, also known as the seven-stringed zither, enjoys a history stretching back some 3,000 years, and enjoys a reputation as China's foremost solo instrument. Its musical refinement and historical importance is such that the art of guqin music was declared a Masterpiece of the Oral and Intangible Heritage of Humanity by UNESCO in 2003. There will be a post-performance autograph session for each show. Visit us at www.moonfest.com.sg 龚一古琴音乐会 （中国） 七弦古琴寻知音 大师抚琴抒情怀 古韵悠长、通透沉实，醇厚的古琴弦音，是余音绕梁的天籁之音。古人触景生情拨其弦，声声息息婉约流淌，古风古韵油然而生。 中国著名古琴演奏家龚一将携琴而来，轻轻奏响描绘伯牙遇知音的《流水》、勾勒清秋群雁飞鸣的《平沙落雁》、聆听渔人醉歌泛舟江上的《醉渔唱晚》、体会傲雪梅花气质的《梅花三弄》、细嚼蔡文姬想念故国又不忍与子分离的《大胡笳》，以及抒发对秀丽山河的赞美情怀的《潇湘水云》等。 六十余年全心全意汗洒古琴，跋涉其中，龚一每次按弦抚琴，总悠悠的传出深厚的人文功底；对于这承载着3000余年文化历史的七弦乐器，他珍爱有加，演奏之余，他授课教学、写曲著书，为古琴奉献自己的大半生，如今已臻古稀之年，仍孜孜不倦。这些年来，他曾在海内外多地举行独奏会和专题演讲，录制发行了超过十张音乐专辑。 作为中国最古老的弦乐器，古琴艺术于2003年被联合国教科文组织列为人类口述和非物质遗产。 每场演出将有演后签名会。 请浏览 www.moonfest.com.sg	32.0	32.0	32.0	32.0
http://www.sistic.com.sg/events/allstars0915	Synopsis All Stars concert 2015 brings together Singapore popular ge-tai singers Liu Ling Ling 刘玲玲, Chen Jian Bin 陈建彬, Wang Lei 王雷, Hao Hao 皓皓, Cui Xia 萃霞, Li Pei Fen 李佩芬，Zheng Ying Ying 郑盈盈, Bao Bei Sisters宝贝姐妹 and Malaysian Superstar singer Zhuang Xue Zhong 庄学忠 for a one-night concert at Resort World Theatre filled with fun, laughter and good songs. Liu Ling Ling, host-singer-actress, is well known to many as the versatile host for the lunar Seventh Month ge-tai stage shows.She has acted in several Mediacorps TV drama serial and is the leading actress for the well-received local movie [881] and [十二莲花] which has brought her fame not only in Asian but also to audiences in Europe. Chen Jian Bin, well known as the King of Getai host, has hosted many lunar Seventh Month ge-tai stage shows.He is also the excellent host for Mediacorps most popular variety programme [黄金年华之斗歌竞艺]. Besides hosting and singing, Marcus also acted in several block buster movies such as [老师嫁老大], [突然发财], [吓到笑], [五福到] and more. Wang Lei, singer-host-actor, holds a unique image & trademark of wearing a hat that resembles the popular Taiwan singer陈雷. He is an also excellent host for the lunar Seventh Month ge-tai stage shows, dinner shows and many outdoor shows. He also acted in several movies [吓到笑], [鬼也笑], [东主有喜] and many more. Hao Hao, singer-host-actor, with a versatile vocal that can impersonate male and female voices that woo the hearts of many people and had established a strong fan base. Hao Hao had won the Most Popular Ge-tai Male Singer for year 2013 and 2014 in the Singapore Ge-tai award presentation. He has released several albums and had held several of his own solo concerts too. Cui Xia, known to many audiences as the resident judge for the Mediacorps most popular variety programme [黄金年华之斗歌竞艺]. She has released about 10 albums to her credits. Currently she is imparting her singing skills to many of her students both young and old. Li Pei Fen, singer-host, started singing in ge-tai at the age of 6 and had been highly acclaimed as an excellent bi-lingual host. She had won the Most Popular Female Host award for year 2013 and 2014 in the Singapore Ge-tai award presentation. Zheng Ying Ying, singer-comedian-host, break into the entertainment industry when she took part in Mediacorp's "The Ultimate Comedian" and was talent scouted by local director Jack Neo. She had also acted in several movie such as [我是孝子], [麻雀王] and more. Bao Bei Sisters, singer-host, ventured into the local singing scene at the age of 17 and 14. This singing duo had won the Most Popular Female Singer award for the year 2013 in the Singapore Ge-tai award presentation. They had been invited as back-up singers for late popular Taiwan singer Gao Ling Feng in his few concerts in Singapore from year 1999 to 2008. Zhuang Xue Zhong, popular singer from Malaysia, had released more than 30 albums to his credits. His songs are well-liked by many karaoke lovers and he has established a huge fan base both in Singapore and Malaysia. Circle the date on your calendar and join these excellent singers as they belt out their hit songs that will make this an unforgettable night for everyone.	61.07692307692308	98.0	28.0	88.0;78.0;68.0;58.0;48.0;38.0;28.0;98.0;78.0;68.0;58.0;48.0;38.0
http://www.sistic.com.sg/events/ayjazz0915	Synopsis In 2015, 28 young musicians will embark on a transnational journey that will see them entertaining crowds across South East Asia and Japan. Organised by the Japan Foundation Asia Center, the Asian Youth Jazz Orchestra is set to unleash a refreshingly diverse sound emblematic of the genre, both in musicianship and backgrounds of young musicians. The improvisational nature of jazz - with its power to bring people together through sudden strokes of creativity and compatibility - lends itself particularly well to the troupe's mish-mash of Indonesian, Philippines, Singaporean, Thai, Malaysian and Japanese nationalities. They represent the crème de la crème of the region's musical fraternity, emerging from a grueling audition process participated by many talented hopefuls. The Asian Youth Jazz Orchestra is organised by the Japan Foundation Asia Center with the aim of providing a collaborative platform for young musicians to perfect their craft. The genre is fertile ground for nurturing individual creativity, creating new musical possibilities and enhancing mutual respect among musicians. Click here for more information on Asian Youth Jazz Orchestra.	10.0	10.0	10.0	10.0
http://www.sistic.com.sg/events/sifa2015s	Synopsis PERFORMED BY: T'ANG QUARTET THE ENSEMBLE DIMENSION PLAYERS We are our children, illuminated souls of perfection We, all of us, come as one, from the light. Our sojourn on earth will come to an eventual end, but our light ceaselessly sparkles. It lives on in the tintinnabulation of the particles of life, each one holding, sacred within, the collective energy of memories. And to what intent? To illuminate new paths, new trajectories, in order to initiate new existences. Benjamin Britten Playful Pizzicato from Simple Symphony Dmitri Shostakovich Prelude and Scherzo for String Octet, Op.11 Marjan Mozetich Lament in the Trampled Garden	36.666666666666664	50.0	25.0	50.0;35.0;25.0
http://www.sistic.com.sg/events/eir1015	Synopsis Songstress Eir Aoi will be performing in Singapore this October at Sentosa! After her two performances at Anime Festival Asia Singapore, Eir Aoi will be performing at the first solo in the country as part of her - ROCK THE WORLD!! - tour. Get ready to rock the house down with her at the Coliseum on October 3rd! Concert Official Page: http://www.japanmusicfestival.asia/eiraoi2015 World Tour Official Page: http://www.aoieir.com/special/rocktheworld/ Artiste Official Page: http://www.aoieir.com/	118.0	148.0	88.0	148.0;88.0
http://www.sistic.com.sg/events/muzik1015	Synopsis The world's no.1 trending South East Asian music awards show in the social media platform last year, Anugerah Planet Muzik (APM 2015) is back yet again this year with its 14th instalment. Continuing to honour and recognise the best of today's musical talents in the Malay music industry of the region, this prestigious event is jointly organised by the MediaCorp Malay Community, Suria, Warna 94.2FM, Ria 89.7FM and Manja. This 2.5 hours event will be telecast 'live' from Suntec Singapore on Friday, 9 October 2015 at 9.00pm. (GMT +8). Celebrating Singapore's Golden Jubilee, APM 2015 will showcase a star studded show with spectacular artistes across the region and song performances which have graced the Malay music scene for the past 50 years. Expect stellar performances by our local stars, Aisyah Aziz and Ryan Sufiyan. Malaysia's latest hottest band, Akim & The Majistret, the soulful Kunto Aji from Indonesia and many more. Tickets are priced at $28, $48, $68, and $88 (including GST) and can be purchased via Singapores SISTIC outlets or online at www.sistic.com.sg.	58.0	88.0	28.0	88.0;68.0;48.0;28.0
http://www.sistic.com.sg/events/moon1015	Synopsis Back by popular demand, GRAMMY® award-winning ensemble Chanticleer celebrates its 38th season this year, with an evening featuring Over the Moon, a world premiere by Nico Muhly, as well as classic pieces and popular hits including My Spirit Sang All Day, There is Sweet Music, Moon River and Fly Me to the Moon. Praised by the San Francisco Chronicle for their "tonal luxuriance and crisply etched clarity," the twelve-man chorus is known around the world as "an orchestra of voices" for its seamless blend of voices and for its original interpretations of vocal literature and contemporary composition. This 2015-16 season takes the group all over the world, under the direction of newly appointed Music Director William Fred Scott. Since Chanticleer began releasing recordings in 1981, the group has sold well over a million albums and won two GRAMMY® awards. Join "the world's reigning male chorus" (The New Yorker) at the Esplanade Concert Hall, in a performance not to be missed.	68.0	88.0	48.0	88.0;68.0;48.0
http://www.sistic.com.sg/events/btb1015	Synopsis Starring past principal performers from Les Miserables in the West End and on tour, the blockbusting two-hour show features hit songs from The Phantom of the Opera, Jersey Boys, Jesus Christ Superstar, The Lion King, Miss Saigon, West Side Story, Chicago, Mamma Mia and many others, climaxing with a spectacular finale from, of course, Les Miserables. The critically-acclaimed Beyond the Barricade has been delighting audiences throughout the UK and Europe for 16 years, from the Royal Albert Hall to the Cunard liners, and now makes its debut in Hong Kong/Manila/Singapore as part of an Asian tour. The former cast members of London's longest-running musical include Andy Reiss, who has played numerous male roles including Jean Valjean; David Fawcett, who played Valjean; Katie Leeming who played the role of Eponine; and Rebecca Vere, who played Cosette. They are joined by an ensemble of talented musicians to create an authentic live experience, capturing all the passions and orchestrations of the original shows. Click Here For Theatre Conditions of Entry	190.83333333333334	520.0	45.0	130.0;100.0;70.0;45.0;520.0;280.0
http://www.sistic.com.sg/events/ssoe031015	Synopsis "Dausgaard's forces weaved through with authority and luminous beauty." - The Times Thomas Dausgaard, conductor MAHLER Symphony No. 10 (Performing version by Deryck Cooke) Chief Conductor of the Swedish Chamber Orchestra Thomas Dausgaard directs the SSO in Mahler's Tenth Symphony. Composed during a time of emotional turmoil in Mahler's personal life, the final movement is a passionate reaffirmation of Mahler's love for his wife Alma. The Tenth remained unfinished at the time of Mahler's death in 1911, and it was only in 1964 that Deryck Cooke's version - the most widely-performed version today - was premiered.	49.875	75.0	15.0	75.0;60.0;45.0;32.0;22.0;15.0;75.0;75.0
http://www.sistic.com.sg/events/cwave1015	Synopsis view in: english chinese 2015 Spring Wave Music Festival Singapore Asia’s number one Mandopop outdoor music festival – Spring Wave Music Festival. In 2015, Spring Wave Festival in Singapore presents to you an all-day Taiwanese rock music show. The lineup includes Wubai & China Blue, Chen-Yue Chang, Luantan Ascent, and other top Taiwanese rock artists, all of whom have their own unique styles. On October 10th, Spring Wave Music Festival will bring you 5 concert shows together in 6 hours. It will be the most sensational Taiwanese rock music concert show! Tickets go on sale from Aug 12 at 12pm. For more information, please visit the official Spring Wave website:http://www.spring-wave.com/ Or the official Facebook page: https://www.facebook.com/#!/SpringWaveSG 2015新加坡春浪音乐节 亚洲第一华语户外音乐盛典－春浪音乐节。 2015以全天臺湾摇滚音乐节目来到新加坡演出。 包括了伍佰&chinablue;，张震嶽，乱弹阿翔等多位风格强烈的臺湾摇滚巨星， 10月10号，春浪音乐节全天6小时的5场演唱会 给你最精彩的臺湾摇滚音乐现场演出！ 8月12日起全面售票 详情请上春浪音乐节官方网站 http://www.spring-wave.com/ 或新加坡春浪官方FB https://www.facebook.com/SpringWaveSG	138.0	138.0	138.0	138.0
